date,rest_calorie,active_calorie,total_calories_burned
2019-05-16,1610.3641,0.0,1610.3641
2019-05-17,1610.3641,0.0,1610.3641
2019-05-18,1610.3641,0.0,1610.3641
2019-05-19,1610.3641,0.0,1610.3641
2019-05-20,1610.3641,0.0,1610.3641
2019-05-21,1610.3641,0.0,1610.3641
2019-05-22,1610.3641,0.0,1610.3641
2019-05-23,1610.3641,0.0,1610.3641
2019-05-24,1610.3641,0.0,1610.3641
2019-05-25,1610.3641,0.0,1610.3641
2019-05-26,1610.3641,0.0,1610.3641
2019-05-27,1610.3641,0.0,1610.3641
2019-05-28,1610.3641,0.0,1610.3641
2019-05-29,1610.3641,0.0,1610.3641
2019-05-30,1610.3641,0.0,1610.3641
2019-05-31,1610.3641,0.0,1610.3641
2019-06-01,1610.3641,0.0,1610.3641
2019-06-02,1610.3641,0.0,1610.3641
2019-06-03,1610.3641,0.0,1610.3641
2019-06-04,1610.3641,0.0,1610.3641
2019-06-05,1610.3641,0.0,1610.3641
2019-06-06,1610.3641,0.0,1610.3641
2019-06-07,1610.3641,0.0,1610.3641
2019-06-08,1610.3641,0.0,1610.3641
2019-06-09,1610.3641,0.0,1610.3641
2019-06-10,1610.3641,0.0,1610.3641
2019-06-11,1610.3641,0.0,1610.3641
2019-06-12,1591.2574,57.099987,1648.357387
2019-06-13,1533.8315,257.25,1791.0815
2019-06-14,1483.745,462.84106,1946.5860599999999
2019-06-15,1508.9475,344.67993,1853.62743
2019-06-16,1565.8079,151.60997,1717.41787
2019-06-17,1548.2798,207.7,1755.9798
2019-06-18,1593.2363,58.43,1651.6663
2019-06-19,1569.8582,135.44998,1705.30818
2019-06-20,1563.3668,156.13995,1719.50675
2019-06-21,1553.9585,186.55998,1740.51848
2019-06-22,1568.316,138.56999,1706.88599
2019-06-23,1198.3427,1571.1862,2769.5289000000002
2019-06-24,1524.45,288.38995,1812.83995
2019-06-25,1558.5306,174.46999,1733.00059
2019-06-26,1582.4891,93.72999,1676.21909
2019-06-27,1569.5402,134.85004,1704.39024
2019-06-28,1544.2219,220.36,1764.5819000000001
2019-06-29,1567.0513,144.95001,1712.00131
2019-06-30,1594.1779,53.84,1648.0178999999998
2019-07-01,1594.2666,52.689983,1646.956583
2019-07-02,1597.9993,37.159992,1635.159292
2019-07-03,1585.7664,73.12002,1658.88642
2019-07-04,1576.6216,100.46999,1677.09159
2019-07-05,1561.6934,142.37,1704.0634
2019-07-06,1577.4121,97.94002,1675.35212
2019-07-07,1582.6572,84.4,1667.0572000000002
2019-07-08,1591.733,60.38,1652.113
2019-07-09,1547.3073,199.44997,1746.75727
2019-07-10,1557.197,161.79997,1718.99697
2019-07-11,1600.2247,29.689997,1629.914697
2019-07-12,1598.703,33.989994,1632.692994
2019-07-13,1531.4514,243.23004,1774.6814399999998
2019-07-14,1507.4851,320.28995,1827.7750500000002
2019-07-15,1574.5436,109.47003,1684.01363
2019-07-16,1520.684,280.11996,1800.80396
2019-07-17,1586.8629,80.89,1667.7529000000002
2019-07-18,1557.6425,176.95999,1734.60249
2019-07-19,1541.4718,230.47,1771.9418
2019-07-20,1532.4725,259.76993,1792.24243
2019-07-21,1593.2104,57.659996,1650.870396
2019-07-22,1586.2214,84.46,1670.6814
2019-07-23,1599.3375,36.280003,1635.6175030000002
2019-07-24,1596.0679,46.91,1642.9779
2019-07-25,1580.4089,96.01999,1676.42889
2019-07-26,1557.52,181.29997,1738.81997
2019-07-27,1586.671,81.86001,1668.5310100000002
2019-07-28,1577.8125,118.20003,1696.01253
2019-07-29,1585.1531,87.42001,1672.57311
2019-07-30,1573.594,121.41999,1695.0139900000001
2019-07-31,1561.4098,156.45,1717.8598
2019-08-01,1543.9485,209.76001,1753.70851
2019-08-02,1568.4114,131.17998,1699.5913799999998
2019-08-03,1605.0184,17.730003,1622.7484029999998
2019-08-04,2140.4944,14.46,2154.9544
2019-08-05,2144.5208,4.1800003,2148.7008002999996
2019-08-06,2139.0596,18.36,2157.4196
2019-08-07,2139.0032,18.0,2157.0032
2019-08-08,2140.5938,13.889999,2154.483799
2019-08-09,2139.5466,17.34,2156.8866000000003
2019-08-10,2134.5232,29.410004,2163.933204
2019-08-11,2095.7195,118.43001,2214.14951
2019-08-12,2084.0752,151.81999,2235.89519
2019-08-13,2125.886,49.25,2175.136
2019-08-14,2056.2969,225.40668,2281.70358
2019-08-15,2115.4656,70.59001,2186.05561
2019-08-16,2039.7357,256.25995,2295.99565
2019-08-17,2025.7915,295.94452,2321.7360200000003
2019-08-18,2104.5103,94.59,2199.1003
2019-08-19,1915.9431,557.50006,2473.44316
2019-08-20,1982.8829,620.94977,2603.83267
2019-08-21,2116.3408,108.82999,2225.17079
2019-08-22,2120.374,92.99999,2213.3739899999996
2019-08-23,2094.2175,189.01001,2283.22751
2019-08-24,2110.8196,124.65999,2235.47959
2019-08-25,2034.793,395.18005,2429.97305
2019-08-26,2028.3451,432.76004,2461.10514
2019-08-27,1866.7771,1078.5444,2945.3215
2019-08-28,1922.2037,852.02014,2774.22384
2019-08-29,1867.0629,1087.3022,2954.3651
2019-08-30,2030.0808,438.82007,2468.90087
2019-08-31,2129.0188,63.809986,2192.828786
2019-09-01,2116.1216,106.28997,2222.4115699999998
2019-09-02,2129.6228,59.879993,2189.502793
2019-09-03,1945.2695,784.75146,2730.02096
2019-09-04,2064.3335,304.74997,2369.08347
2019-09-05,2100.9465,167.76006,2268.70656
2019-09-06,2108.967,134.59999,2243.5669900000003
2019-09-07,2065.9592,299.3699,2365.3291
2019-09-08,2092.6313,206.73999,2299.37129
2019-09-09,2079.118,250.41002,2329.5280199999997
2019-09-10,1980.5636,643.64856,2624.21216
2019-09-11,1988.7401,625.6864,2614.4265
2019-09-12,1902.4379,949.1421,2851.58
2019-09-13,2103.3403,156.68005,2260.02035
2019-09-14,2140.693,19.429996,2160.122996
2019-09-15,2116.4937,115.19999,2231.69369
2019-09-16,2051.528,366.906,2418.4339999999997
2019-09-17,2035.2285,434.77533,2470.00383
2019-09-18,2032.0686,441.5488,2473.6174
2019-09-19,2048.1843,384.1683,2432.3525999999997
2019-09-20,2054.8958,343.6799,2398.5757
2019-09-21,2093.8071,195.26999,2289.0770899999998
2019-09-22,2135.875,37.429993,2173.304993
2019-09-23,1994.736,605.6443,2600.3803000000003
2019-09-24,2002.99,579.0937,2582.0837
2019-09-25,2070.425,294.48993,2364.9149300000004
2019-09-26,2122.6167,85.21999,2207.83669
2019-09-27,2115.5833,110.86997,2226.45327
2019-09-28,1999.9175,569.36694,2569.28444
2019-09-29,2072.599,274.61996,2347.21896
2019-09-30,2009.9196,533.3715,2543.2911
2019-10-01,1978.3491,652.83984,2631.18894
2019-10-02,2063.8145,310.1499,2373.9644
2019-10-03,1997.5487,584.0043,2581.553
2019-10-04,2100.0432,168.60002,2268.64322
2019-10-05,2036.7854,418.32996,2455.11536
2019-10-06,2094.6057,190.46997,2285.07567
2019-10-07,2035.4209,427.77042,2463.19132
2019-10-08,2085.705,240.284,2325.989
2019-10-09,2042.6593,402.44003,2445.09933
2019-10-10,2065.2078,322.93576,2388.14356
2019-10-11,1987.8904,612.1638,2600.0542
2019-10-12,2119.1877,96.829994,2216.017694
2019-10-13,2094.5789,183.47,2278.0489
2019-10-14,2084.823,230.06001,2314.88301
2019-10-15,2049.2307,356.81998,2406.0506800000003
2019-10-16,2074.564,266.66,2341.2239999999997
2019-10-17,2016.8983,491.70004,2508.59834
2019-10-18,2058.4983,333.15994,2391.65824
2019-10-19,2061.0251,319.78995,2380.8150499999997
2019-10-20,2137.913,30.959995,2168.872995
2019-10-21,2133.3203,46.29999,2179.62029
2019-10-22,2061.0464,323.0199,2384.0663000000004
2019-10-23,2108.654,150.29999,2258.95399
2019-10-24,2119.4197,96.03999,2215.45969
2019-10-25,2066.3972,293.22995,2359.62715
2019-10-26,2121.0764,91.699974,2212.776374
2019-10-27,2037.7585,405.97,2443.7285
2019-10-28,2070.164,193.01006,2263.1740600000003
2019-10-29,2109.0024,94.190025,2203.1924249999997
2019-10-30,2111.6978,86.37,2198.0678
2019-10-31,2130.4314,39.79,2170.2214
2019-11-01,2124.729,54.569996,2179.298996
2019-11-02,2131.862,35.900005,2167.762005
2019-11-03,2121.1172,62.6,2183.7172
2019-11-04,2135.59,27.060003,2162.650003
2019-11-05,2126.6245,52.579994,2179.204494
2019-11-06,2077.767,169.70999,2247.4769899999997
2019-11-07,2054.7058,337.53998,2392.24578
2019-11-08,2010.1572,408.81018,2418.96738
2019-11-09,2023.2798,306.94006,2330.21986
2019-11-10,1943.0344,510.95993,2453.99433
2019-11-11,2094.395,132.11002,2226.50502
2019-11-12,2085.2114,162.74007,2247.95147
2019-11-13,2085.0781,152.50996,2237.58806
2019-11-14,2062.1057,211.22998,2273.33568
2019-11-15,1989.9778,399.45792,2389.43572
2019-11-16,2065.6658,202.57997,2268.2457700000004
2019-11-17,2128.027,45.879997,2173.906997
2019-11-18,2011.7062,360.88153,2372.58773
2019-11-19,1983.6862,419.5,2403.1862
2019-11-20,2060.3054,222.13196,2282.4373600000004
2019-11-21,2138.97,17.73,2156.7
2019-11-22,2055.5137,233.46991,2288.9836099999998
2019-11-23,2111.8445,85.649994,2197.494494
2019-11-24,2133.626,40.4,2174.0260000000003
2019-11-25,2072.9712,183.45004,2256.42124
2019-11-26,2025.3809,305.14,2330.5209
2019-11-27,2061.2192,215.43,2276.6492
2019-11-28,2061.2612,216.51004,2277.77124
2019-11-29,2024.0479,310.11002,2334.15792
2019-11-30,2114.8037,78.15999,2192.96369
2019-12-01,2108.1128,100.62,2208.7327999999998
2019-12-02,2074.992,179.01996,2254.0119600000003
2019-12-03,2062.1895,212.53003,2274.71953
2019-12-04,2049.3909,246.09001,2295.4809099999998
2019-12-05,2067.1685,202.50995,2269.6784500000003
2019-12-06,2054.5083,225.39598,2279.9042799999997
2019-12-07,1993.8606,382.02832,2375.88892
2019-12-08,2125.4646,37.969997,2163.434597
2019-12-09,2129.6438,27.09,2156.7338
2019-12-10,2063.373,199.69995,2263.07295
2019-12-11,2107.818,83.83999,2191.65799
2019-12-12,2043.6051,245.82993,2289.43503
2019-12-13,2013.6241,324.4899,2338.114
2019-12-14,2027.3062,296.06992,2323.37612
2019-12-15,2119.3015,53.620003,2172.921503
2019-12-16,2101.9814,100.09999,2202.0813900000003
2019-12-17,2047.3771,232.41995,2279.79705
2019-12-18,2079.009,157.15004,2236.15904
2019-12-19,2080.7498,150.31,2231.0598
2019-12-20,2064.2761,255.10995,2319.38605
2019-12-21,2049.8157,329.83987,2379.65557
2019-12-22,2004.5287,494.64993,2499.17863
2019-12-23,2094.333,123.92002,2218.25302
2019-12-24,1915.7451,558.93835,2474.68345
2019-12-25,2098.1497,108.36001,2206.50971
2019-12-26,2081.851,150.04001,2231.8910100000003
2019-12-27,2105.9336,86.48001,2192.4136099999996
2019-12-28,2132.0798,21.779999,2153.859799
2019-12-29,2019.96,300.01996,2319.97996
2019-12-30,2120.621,49.17002,2169.79102
2019-12-31,2017.7178,307.5101,2325.2279
2020-01-01,2088.6667,134.54002,2223.20672
2020-01-02,2088.3892,129.85002,2218.23922
2020-01-03,2091.5803,176.82999,2268.4102900000003
2020-01-04,2123.8372,47.02,2170.8572
2020-01-05,2107.0054,83.079994,2190.085394
2020-01-06,2034.8105,266.93997,2301.75047
2020-01-07,2088.3508,128.66998,2217.0207800000003
2020-01-08,1988.4348,393.94366,2382.37846
2020-01-09,1998.4148,368.76993,2367.18473
2020-01-10,2059.595,206.53992,2266.13492
2020-01-11,2086.5337,134.74997,2221.28367
2020-01-12,2103.8984,92.520004,2196.418404
2020-01-13,2013.3671,325.04974,2338.41684
2020-01-14,1880.5603,665.0735,2545.6338
2020-01-15,1926.9155,543.88007,2470.79557
2020-01-16,1995.744,386.38834,2382.13234
2020-01-17,2005.2529,343.15988,2348.41278
2020-01-18,2090.3425,128.88998,2219.23248
2020-01-19,2037.6244,258.66,2296.2844
2020-01-20,2021.478,435.40997,2456.88797
2020-01-21,1995.4194,532.9,2528.3194
2020-01-22,2018.3016,362.14014,2380.44174
2020-01-23,2011.7504,329.2799,2341.0303
2020-01-24,2056.1707,222.68993,2278.86063
2020-01-25,2068.2708,185.09999,2253.37079
2020-01-26,2080.2498,151.17993,2231.42973
2020-01-27,2036.5648,376.60004,2413.16484
2020-01-28,1998.9246,541.97015,2540.89475
2020-01-29,2029.1101,419.85013,2448.96023
2020-01-30,2009.3379,420.66,2429.9979
2020-01-31,2035.6968,267.26,2302.9568
2020-02-01,2041.5302,254.90001,2296.43021
2020-02-02,2091.4749,179.30997,2270.78487
2020-02-03,2070.5942,263.12994,2333.72414
2020-02-04,2070.2551,264.09988,2334.35498
2020-02-05,1956.7992,687.0916,2643.8908
2020-02-06,2090.6714,184.79997,2275.47137
2020-02-07,2022.7463,437.09988,2459.84618
2020-02-08,2117.3853,91.44998,2208.83528
2020-02-09,2109.7861,114.779976,2224.5660759999996
2020-02-10,2047.767,240.97,2288.737
2020-02-11,2075.6914,171.60999,2247.30139
2020-02-12,2055.5217,215.48997,2271.01167
2020-02-13,2100.1968,102.25,2202.4468
2020-02-14,1991.5394,384.89996,2376.43936
2020-02-15,2126.7686,34.369995,2161.138595
2020-02-16,2109.2708,78.59999,2187.87079
2020-02-17,2043.3209,246.17995,2289.50085
2020-02-18,2056.7957,210.95001,2267.74571
2020-02-19,2113.3906,67.95,2181.3406
2020-02-20,2095.8706,111.99003,2207.86063
2020-02-21,2058.3862,212.52998,2270.9161799999997
2020-02-22,2093.4749,118.36002,2211.8349200000002
2020-02-23,2051.0754,233.06433,2284.1397300000003
2020-02-24,2010.1442,471.05,2481.1942
2020-02-25,2084.0732,143.51003,2227.5832299999997
2020-02-26,2008.9763,338.29694,2347.27324
2020-02-27,2049.2314,233.00998,2282.24138
2020-02-28,2038.0752,258.51004,2296.58524
2020-02-29,2123.1013,43.180004,2166.2813039999996
2020-03-01,2112.2954,71.21999,2183.51539
2020-03-02,2105.6826,85.95,2191.6326
2020-03-03,2090.2415,130.56,2220.8015
2020-03-04,2067.5613,186.44997,2254.01127
2020-03-05,2074.595,170.29999,2244.89499
2020-03-06,2097.3823,111.42004,2208.80234
2020-03-07,1957.7367,465.8279,2423.5645999999997
2020-03-08,2117.2334,58.420017,2175.653417
2020-03-09,2088.3281,156.75002,2245.07812
2020-03-10,2091.637,171.84998,2263.48698
2020-03-11,2067.7585,283.1708,2350.9293
2020-03-12,2045.9288,244.54749,2290.47629
2020-03-13,2106.1465,126.88,2233.0265
2020-03-14,2108.096,115.65999,2223.75599
2020-03-15,2065.5793,265.6599,2331.2392
2020-03-16,2080.4407,151.52998,2231.97068
2020-03-17,2082.0857,145.96997,2228.05567
2020-03-18,2088.4717,130.95999,2219.43169
2020-03-19,2058.6152,210.08995,2268.7051500000002
2020-03-20,2112.3098,70.37,2182.6798
2020-03-21,2128.388,30.660004,2159.0480039999998
2020-03-22,2117.0684,58.46001,2175.52841
2020-03-23,2093.8508,116.29003,2210.1408300000003
2020-03-24,2098.6775,103.940025,2202.6175249999997
2020-03-25,2126.5205,35.14,2161.6605
2020-03-26,2119.0679,54.910015,2173.977915
2020-03-27,2111.021,73.480034,2184.5010340000003
2020-03-28,2110.3103,75.26,2185.5703000000003
2020-03-29,2121.4177,49.760002,2171.177702
2020-03-30,2120.5056,52.149998,2172.655598
2020-03-31,2111.4316,73.200005,2184.631605
2020-04-01,2085.9878,137.02,2223.0078
2020-04-02,2129.214,28.840002,2158.054002
2020-04-03,2128.9036,29.900002,2158.803602
2020-04-04,2111.0105,74.43999,2185.4504899999997
2020-04-05,2103.6223,93.48001,2197.10231
2020-04-06,2123.7412,42.080006,2165.821206
2020-04-07,2117.2998,57.76,2175.0598
2020-04-08,2123.133,43.210003,2166.343003
2020-04-09,2101.737,98.62002,2200.35702
2020-04-10,2118.7837,59.360004,2178.143704
2020-04-11,2133.8743,17.49,2151.3642999999997
2020-04-12,2123.0571,43.859997,2166.917097
2020-04-13,2125.288,38.360004,2163.648004
2020-04-14,2116.2158,68.159996,2184.375796
2020-04-15,2108.2043,81.240005,2189.444305
2020-04-16,2095.1455,113.99,2209.1355
2020-04-17,2118.3242,55.15999,2173.48419
2020-04-18,2072.1414,171.49995,2243.64135
2020-04-19,2064.1077,197.72993,2261.83763
2020-04-20,2117.5608,57.500008,2175.060808
2020-04-21,2126.7024,48.649986,2175.352386
2020-04-22,2082.3184,153.23999,2235.55839
2020-04-23,2124.7856,39.320004,2164.1056040000003
2020-04-24,2121.844,46.809998,2168.6539980000002
2020-04-25,2103.9976,92.51,2196.5076000000004
2020-04-26,2124.9011,38.84001,2163.74111
2020-04-27,2118.9126,54.420013,2173.332613
2020-04-28,2124.2898,40.440002,2164.729802
2020-04-29,2122.7827,44.57999,2167.3626900000004
2020-04-30,2125.3145,39.440006,2164.7545059999998
2020-05-01,2124.4385,46.059994,2170.4984940000004
2020-05-02,2123.6453,60.0,2183.6453
2020-05-03,2126.3555,49.979992,2176.335492
2020-05-04,2122.7363,62.65,2185.3863
2020-05-05,2132.767,19.949997,2152.716997
2020-05-06,2117.0354,59.020008,2176.055408
2020-05-07,2127.4626,32.53,2159.9926
2020-05-08,2106.78,84.490005,2191.2700050000003
2020-05-09,2100.1348,101.219986,2201.354786
2020-05-10,2095.2122,116.09001,2211.30221
2020-05-11,2100.5034,101.59001,2202.09341
2020-05-12,2114.4417,64.99,2179.4316999999996
2020-05-13,2124.726,39.61,2164.3360000000002
2020-05-14,2118.6902,55.34,2174.0302
2020-05-15,2127.089,49.64,2176.729
2020-05-16,2098.851,154.43997,2253.29097
2020-05-17,2127.8757,45.429996,2173.305696
2020-05-18,2103.1257,137.31,2240.4357
2020-05-19,2124.4053,57.76,2182.1653
2020-05-20,2125.6545,53.289993,2178.944493
2020-05-21,2071.1626,258.85992,2330.02252
2020-05-22,2101.1084,142.40996,2243.51836
2020-05-23,2096.1367,165.11,2261.2467
2020-05-24,2058.9858,307.88666,2366.87246
2020-05-25,2064.7168,291.72992,2356.44672
2020-05-26,2106.2188,132.21133,2238.43013
2020-05-27,2075.7268,255.73096,2331.45776
2020-05-28,2097.3486,164.58997,2261.93857
2020-05-29,2017.2607,471.39594,2488.65664
2020-05-30,2075.9133,253.754,2329.6673
2020-05-31,2106.5967,127.099976,2233.696676
2020-06-01,2062.6724,288.1286,2350.801
2020-06-02,2075.2693,253.13992,2328.40922
2020-06-03,2034.7831,419.0362,2453.8193
2020-06-04,2091.417,185.54999,2276.96699
2020-06-05,2089.682,187.99997,2277.6819699999996
2020-06-06,2069.6094,258.96994,2328.57934
2020-06-07,2078.257,227.09993,2305.35693
2020-06-08,2088.572,188.59996,2277.17196
2020-06-09,2091.869,176.22002,2268.0890200000003
2020-06-10,2102.2686,143.82999,2246.09859
2020-06-11,2115.4785,88.96,2204.4385
2020-06-12,2172.4695,334.7085,2507.1780000000003
2020-06-13,2197.4348,240.82733,2438.26213
2020-06-14,2227.8857,131.19998,2359.0856799999997
2020-06-15,2230.455,88.61999,2319.07499
2020-06-16,2221.9443,103.189995,2325.1342950000003
2020-06-17,2233.7485,75.56999,2309.31849
2020-06-18,2191.1797,178.40002,2369.57972
2020-06-19,2218.3433,110.529976,2328.873276
2020-06-20,2205.5837,144.69997,2350.2836700000003
2020-06-21,2215.8,114.610016,2330.4100160000003
2020-06-22,2242.3342,52.989994,2295.324194
2020-06-23,2186.0732,189.50002,2375.5732199999998
2020-06-24,2214.612,120.12,2334.732
2020-06-25,2254.7192,23.68,2278.3992
2020-06-26,2249.9426,45.32,2295.2626
2020-06-27,2248.1453,39.31,2287.4553
2020-06-28,2251.8342,30.589998,2282.4241979999997
2020-06-29,2247.569,40.339993,2287.908993
2020-06-30,2228.2703,88.090004,2316.3603040000003
2020-07-01,2234.56,70.81,2305.37
2020-07-02,2188.7126,197.66852,2386.38112
2020-07-03,2252.6912,28.829998,2281.5211980000004
2020-07-04,2178.0544,237.86282,2415.91722
2020-07-05,2134.113,426.3599,2560.4728999999998
2020-07-06,2156.7048,375.7362,2532.441
2020-07-07,2136.226,491.92633,2628.15233
2020-07-08,2030.2255,1241.3601,3271.5856000000003
2020-07-09,2027.3483,1279.3572,3306.7055
2020-07-10,2013.9521,1279.8918,3293.8439
2020-07-11,2047.2041,1188.6136,3235.8176999999996
2020-07-12,2125.4773,625.25635,2750.73365
2020-07-13,1994.4574,1487.0231,3481.4805
2020-07-14,1993.7451,1521.95,3515.6951
2020-07-15,2021.3627,1343.4634,3364.8261
2020-07-16,2025.8829,1181.4485,3207.3314
2020-07-17,1978.8114,1385.7125,3364.5239
2020-07-18,1976.6681,1462.3652,3439.0333
2020-07-19,2216.245,102.10998,2318.35498
2020-07-20,1992.7301,1258.9856,3251.7156999999997
2020-07-21,1980.4454,1284.3741,3264.8195
2020-07-22,2232.9146,28.529999,2261.444599
2020-07-23,2106.321,359.52432,2465.84532
2020-07-24,2056.753,497.174,2553.927
2020-07-25,2071.297,598.15533,2669.45233
2020-07-26,2202.6604,144.79001,2347.4504100000004
2020-07-27,2039.7543,1165.071,3204.8253
2020-07-28,2052.7966,1121.9246,3174.7212
2020-07-29,2023.4612,1194.5471,3218.0083
2020-07-30,2234.4463,35.890003,2270.336303
2020-07-31,2230.2598,48.429985,2278.689785
2020-08-01,2215.256,108.44999,2323.70599
2020-08-02,2202.8784,153.64996,2356.5283600000002
2020-08-03,2195.8867,172.11996,2368.00666
2020-08-04,2236.4983,27.53,2264.0283000000004
2020-08-05,2230.3257,49.119995,2279.445695
2020-08-06,2217.342,96.26999,2313.6119900000003
2020-08-07,2223.851,73.47999,2297.33099
2020-08-08,2213.7837,106.77999,2320.56369
2020-08-09,2198.4163,159.68996,2358.10626
2020-08-10,2187.6702,197.36005,2385.03025
2020-08-11,2234.235,32.219997,2266.4549970000003
2020-08-12,2230.6409,33.53,2264.1709
2020-08-13,2233.1191,32.76,2265.8791
2020-08-14,2218.372,62.83999,2281.21199
2020-08-15,2227.9202,39.739998,2267.660198
2020-08-16,2226.2046,60.049995,2286.254595
2020-08-17,2232.5645,40.89,2273.4545
2020-08-18,2207.928,130.25,2338.178
2020-08-19,2211.2605,117.5,2328.7605
2020-08-20,2227.5564,59.329998,2286.886398
2020-08-21,2202.6064,147.24995,2349.85635
2020-08-22,2213.707,104.570015,2318.2770149999997
2020-08-23,2220.0432,84.299995,2304.343195
2020-08-24,2219.3596,85.249985,2304.6095849999997
2020-08-25,2217.391,93.52999,2310.92099
2020-08-26,2156.175,330.923,2487.098
2020-08-27,2223.9624,70.880005,2294.842405
2020-08-28,2225.6328,52.430004,2278.0628039999997
2020-08-29,2229.74,35.340004,2265.080004
2020-08-30,2231.3696,31.660004,2263.029604
2020-08-31,2230.4539,34.710003,2265.163903
2020-09-01,2229.376,36.339993,2265.7159930000003
2020-09-02,2224.3816,49.100002,2273.4816020000003
2020-09-03,2226.4128,44.19,2270.6028
2020-09-04,2228.3188,55.15,2283.4688
2020-09-05,2224.4543,68.310005,2292.7643049999997
2020-09-06,2230.6929,46.679993,2277.372893
2020-09-07,2223.6572,71.62999,2295.28719
2020-09-08,2222.1914,66.520004,2288.711404
2020-09-09,2219.963,59.8,2279.7630000000004
2020-09-10,2226.7107,44.000008,2270.710708
2020-09-11,2223.7925,52.11001,2275.90251
2020-09-12,2202.7896,99.73008,2302.51968
2020-09-13,2226.8806,42.039993,2268.920593
2020-09-14,2233.8813,25.76,2259.6413000000002
2020-09-15,2236.117,23.92,2260.0370000000003
2020-09-16,2231.3652,32.38,2263.7452000000003
2020-09-17,2235.5798,25.8,2261.3798
2020-09-18,2235.3718,22.279997,2257.651797
2020-09-19,2207.945,90.540016,2298.485016
2020-09-20,2175.056,169.44,2344.496
2020-09-21,2237.7458,16.900002,2254.645802
2020-09-22,2212.0273,80.58998,2292.6172800000004
2020-09-23,2231.9717,30.57,2262.5417
2020-09-24,2199.7698,109.24999,2309.01979
2020-09-25,2183.7227,150.27998,2334.0026799999996
2020-09-26,2213.0557,78.499985,2291.555685
2020-09-27,2222.3403,52.460003,2274.800303
2020-09-28,2217.1643,67.9,2285.0643
2020-09-29,2231.75,31.150005,2262.900005
2020-09-30,2230.3499,36.39,2266.7399
2020-10-01,2142.973,381.06497,2524.03797
2020-10-02,2223.4856,72.90998,2296.39558
2020-10-03,2237.018,25.69,2262.708
2020-10-04,2119.3503,335.64536,2454.99566
2020-10-05,2102.4646,374.2213,2476.6859
2020-10-06,2103.8218,378.6847,2482.5065000000004
2020-10-07,2106.7527,375.11285,2481.86555
2020-10-08,2229.9382,36.590004,2266.528204
2020-10-09,2137.143,295.235,2432.378
2020-10-10,2112.1172,365.768,2477.8852
2020-10-11,2111.1099,351.378,2462.4879
2020-10-12,2136.996,280.668,2417.664
2020-10-13,2108.5662,357.386,2465.9522
2020-10-14,2143.3042,277.11,2420.4142
2020-10-15,2136.6775,407.59396,2544.27146
2020-10-16,2219.8623,59.270004,2279.1323039999997
2020-10-17,2219.949,60.180008,2280.129008
2020-10-18,2221.103,56.389996,2277.492996
2020-10-19,2230.4504,34.020004,2264.470404
2020-10-20,2219.142,61.460007,2280.602007
2020-10-21,2226.5867,42.789993,2269.3766929999997
2020-10-22,2207.9849,88.49001,2296.47491
2020-10-23,2220.6387,57.84002,2278.47872
2020-10-24,2214.7031,73.040016,2287.743116
2020-10-25,2227.0781,42.22001,2269.29811
2020-10-26,2234.748,23.939999,2258.687999
2020-10-27,2224.1946,49.410004,2273.6046039999997
2020-10-28,2230.225,34.510006,2264.735006
2020-10-29,2208.5322,87.19998,2295.73218
2020-10-30,2237.3093,18.52,2255.8293
2020-10-31,2231.088,32.52,2263.608
2020-11-01,2223.8071,54.350006,2278.157106
2020-11-02,2227.9238,57.21999,2285.14379
2020-11-03,2231.6633,43.790005,2275.453305
2020-11-04,2234.0896,35.779995,2269.8695949999997
2020-11-05,2227.882,58.01,2285.8920000000003
2020-11-06,2221.8071,82.24999,2304.05709
2020-11-07,2203.2954,141.57994,2344.87534
2020-11-08,2122.6526,414.4001,2537.0526999999997
2020-11-09,2225.0305,67.57,2292.6005
2020-11-10,2224.3333,68.69999,2293.03329
2020-11-11,2219.414,86.24,2305.654
2020-11-12,2199.3455,154.33,2353.6755
2020-11-13,2204.1377,138.97003,2343.10773
2020-11-14,2198.4905,161.80003,2360.2905299999998
2020-11-15,2226.073,59.459995,2285.532995
2020-11-16,2188.6436,136.03,2324.6736
2020-11-17,2212.765,76.32,2289.085
2020-11-18,2221.7546,54.750004,2276.504604
2020-11-19,2131.7183,285.52582,2417.24412
2020-11-20,2132.6636,283.56,2416.2236
2020-11-21,2187.4167,136.74997,2324.16667
2020-11-22,2205.4272,93.950005,2299.3772050000002
2020-11-23,2208.1877,87.81,2295.9977
2020-11-24,2191.5164,196.04993,2387.56633
2020-11-25,2201.1685,149.11998,2350.28848
2020-11-26,2219.654,86.599976,2306.253976
2020-11-27,2226.0488,63.170006,2289.218806
2020-11-28,2213.547,107.56997,2321.11697
2020-11-29,2198.0474,158.86996,2356.91736
2020-11-30,2116.1533,504.26062,2620.41392
2020-12-01,2232.9836,39.800003,2272.783603
2020-12-02,2226.2566,62.250004,2288.506604
2020-12-03,2201.205,154.11996,2355.32496
2020-12-04,2228.5095,54.560005,2283.069505
2020-12-05,2213.6775,105.32997,2319.0074699999996
2020-12-06,2198.114,161.65001,2359.76401
2020-12-07,2156.777,292.31992,2449.09692
2020-12-08,2212.6794,90.95999,2303.63939
2020-12-09,2159.8184,301.2553,2461.0737
2020-12-10,2170.6934,232.84996,2403.54336
2020-12-11,2227.6099,38.410004,2266.0199039999998
2020-12-12,2228.2146,36.579994,2264.794594
2020-12-13,2145.2114,327.63986,2472.8512600000004
